brand,model,type,strings,frets,price,mensuration,body,colour,descr,img
Homage,HEG350BK,Stratocaster,6,22,14.110,25.5,массив твёрдого дерева,черный,C:/Users/user/ct/da/lab1-parser/descrs/1.html,C:/Users/user/ct/da/lab1-parser/imgs/1.jpg
ROCKET,ST-02 BB,Stratocaster,6,22,9.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/2.html,C:/Users/user/ct/da/lab1-parser/imgs/2.jpg
ROCKET,EG-1 BK,Ibanez,6,22,11.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/3.html,C:/Users/user/ct/da/lab1-parser/imgs/3.jpg
ROCKET,ST-32 SB,Stratocaster,6,22,7.990,25.5,липа,санбёрст,C:/Users/user/ct/da/lab1-parser/descrs/4.html,C:/Users/user/ct/da/lab1-parser/imgs/4.jpg
ROCKET,ST-01 SB,Stratocaster,6,22,9.490,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/5.html,C:/Users/user/ct/da/lab1-parser/imgs/5.jpg
Cort,CR250-TBK Classic Rock,Les Paul,6,22,46.330,24.724,красное дерево,черный,C:/Users/user/ct/da/lab1-parser/descrs/6.html,C:/Users/user/ct/da/lab1-parser/imgs/6.jpg
Fender,SQUIER BULLET TREM AWT,Stratocaster,6,22,49.165,25.5,липа,коричневый санбёрст brown sunburst,C:/Users/user/ct/da/lab1-parser/descrs/7.html,C:/Users/user/ct/da/lab1-parser/imgs/7.jpg
Schecter,SGR BANSHEE-6 BLK,Stratocaster,6,24,29.625,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/8.html,C:/Users/user/ct/da/lab1-parser/imgs/8.jpg
Aria,STG-003SPL BK,Stratocaster,6,22,15.052,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/9.html,C:/Users/user/ct/da/lab1-parser/imgs/9.jpg
ROCKET,ST-01 RD,Stratocaster,6,22,9.490,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/10.html,C:/Users/user/ct/da/lab1-parser/imgs/10.jpg
ROCKET,LP-1 SB,Stratocaster,6,22,11.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/11.html,C:/Users/user/ct/da/lab1-parser/imgs/11.jpg
ROCKET,EG-1 WH,Ibanez,6,22,11.990,25.5,ольха,белый,C:/Users/user/ct/da/lab1-parser/descrs/12.html,C:/Users/user/ct/da/lab1-parser/imgs/12.jpg
Aria,714-STD VW,Stratocaster,6,22,15.546,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/13.html,C:/Users/user/ct/da/lab1-parser/imgs/13.jpg
Schecter,DEMON-8 ABSN,Stratocaster,8,24,66.516,28,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/14.html,C:/Users/user/ct/da/lab1-parser/imgs/14.jpg
Homage,HEG310BK,Stratocaster,6,22,11.810,25.512,дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/15.html,C:/Users/user/ct/da/lab1-parser/imgs/15.jpg
Aria,714-STD VW,Stratocaster,6,22,15.546,25.512,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/16.html,C:/Users/user/ct/da/lab1-parser/imgs/16.jpg
Cort,G250-LH-BK G Series,Stratocaster,6,22,33.990,25.512,липа,черный,C:/Users/user/ct/da/lab1-parser/descrs/17.html,C:/Users/user/ct/da/lab1-parser/imgs/17.jpg
Homage,HEG330RDS,Stratocaster,6,22,12.490,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/18.html,C:/Users/user/ct/da/lab1-parser/imgs/18.jpg
Rockdale,Stars HSS BK,Stratocaster,6,22,12.200,25.5,тополь,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/19.html,C:/Users/user/ct/da/lab1-parser/imgs/19.jpg
Clevan,CTD-20-SBK,Stratocaster,6,22,19.030,25.5,агатис,черный,C:/Users/user/ct/da/lab1-parser/descrs/20.html,C:/Users/user/ct/da/lab1-parser/imgs/20.jpg
Tenson,Nashville SD Set Neck Transparent Red,Stratocaster,6,22,31.136,25.5,массив липы,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/21.html,C:/Users/user/ct/da/lab1-parser/imgs/21.jpg
ROCKET,ST-02 RD,Stratocaster,6,22,9.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/22.html,C:/Users/user/ct/da/lab1-parser/imgs/22.jpg
Clevan,CSA-22-SBK,Stratocaster,6,22,20.630,25.5,древесина твердых пород,черный матовый,C:/Users/user/ct/da/lab1-parser/descrs/23.html,C:/Users/user/ct/da/lab1-parser/imgs/23.jpg
Schecter,SGR C-1 BLK,Stratocaster,6,24,28.796,25.512,американская липа,матовый орех,C:/Users/user/ct/da/lab1-parser/descrs/24.html,C:/Users/user/ct/da/lab1-parser/imgs/24.jpg
Cort,KX300-OPCB KX Series,Stratocaster,6,24,43.290,25.5,основа из красного дерева верх из подгнившего клена,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/25.html,C:/Users/user/ct/da/lab1-parser/imgs/25.jpg
Aria,STG-004 WH,Stratocaster,6,22,15.548,25.512,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/26.html,C:/Users/user/ct/da/lab1-parser/imgs/26.jpg
Cort,X100-OPBK,Stratocaster,6,22,19.980,25.512,красное дерево меранти,черный,C:/Users/user/ct/da/lab1-parser/descrs/27.html,C:/Users/user/ct/da/lab1-parser/imgs/27.jpg
ROCKET,ST-32 RD,Stratocaster,6,22,7.990,25.5,липа,красный,C:/Users/user/ct/da/lab1-parser/descrs/28.html,C:/Users/user/ct/da/lab1-parser/imgs/28.jpg
Aria,714-STD BK,Stratocaster,6,22,15.546,25.512,липа,черный,C:/Users/user/ct/da/lab1-parser/descrs/29.html,C:/Users/user/ct/da/lab1-parser/imgs/29.jpg
Cort,X700-LBB-II Duality X Series,Stratocaster,6,22,102.770,25.512,болотный ясень  верх из волнистого клена,синий light blue burst,C:/Users/user/ct/da/lab1-parser/descrs/30.html,C:/Users/user/ct/da/lab1-parser/imgs/30.jpg
Caraya,E200TGR,Stratocaster,6,22,14.810,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/31.html,C:/Users/user/ct/da/lab1-parser/imgs/31.jpg
Schecter,DEMON-6 CRB,Stratocaster,6,22,56.304,25.5,липа,темнокрасный бёст,C:/Users/user/ct/da/lab1-parser/descrs/32.html,C:/Users/user/ct/da/lab1-parser/imgs/32.jpg
Reverend,Volcano Midnight Black,Stratocaster,6,22,80.841,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/33.html,C:/Users/user/ct/da/lab1-parser/imgs/33.jpg
Cort,CR250-VB Classic Rock,Les Paul,6,22,47.180,24.724,красное дерево,черный,C:/Users/user/ct/da/lab1-parser/descrs/34.html,C:/Users/user/ct/da/lab1-parser/imgs/34.jpg
Fernandes,LE-1Z 3S BLK/L,Stratocaster,6,22,26.990,25.5,ольха,трёхцветный санберст 3tone sunburst,C:/Users/user/ct/da/lab1-parser/descrs/35.html,C:/Users/user/ct/da/lab1-parser/imgs/35.jpg
Clevan,CTD-30/FR-MRD,Stratocaster,6,22,25.730,25.5,агатис,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/36.html,C:/Users/user/ct/da/lab1-parser/imgs/36.jpg
Schecter,SGR BANSHEE-6 SBK,Stratocaster,6,24,29.625,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/37.html,C:/Users/user/ct/da/lab1-parser/imgs/37.jpg
Homage,HEG500RDS,Les Paul,6,22,14.110,24.724,дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/38.html,C:/Users/user/ct/da/lab1-parser/imgs/38.jpg
Schecter,C-7 PRO CB,Stratocaster,7,24,66.976,26.5,красное дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/39.html,C:/Users/user/ct/da/lab1-parser/imgs/39.jpg
Yamaha,Pacifica-611HFMLAB,Stratocaster,6,22,109.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/40.html,C:/Users/user/ct/da/lab1-parser/imgs/40.jpg
Aria,PE-350CST AGBK,Les Paul,6,22,36.074,25.5,липа,agbk aged black,C:/Users/user/ct/da/lab1-parser/descrs/41.html,C:/Users/user/ct/da/lab1-parser/imgs/41.jpg
Schecter,SGR C-1 EB,Stratocaster,6,24,28.796,25.512,американская липа,матовый орех,C:/Users/user/ct/da/lab1-parser/descrs/42.html,C:/Users/user/ct/da/lab1-parser/imgs/42.jpg
Rockdale,Stars SSH WH,Stratocaster,6,22,10.900,25.5,тополь,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/43.html,C:/Users/user/ct/da/lab1-parser/imgs/43.jpg
Burny,RLC60 BLK,Les Paul,6,22,59.990,24.7,махагони,черный,C:/Users/user/ct/da/lab1-parser/descrs/44.html,C:/Users/user/ct/da/lab1-parser/imgs/44.jpg
Clevan,CPA-80-BK,Stratocaster,6,22,30.020,24.724,ольха,черный,C:/Users/user/ct/da/lab1-parser/descrs/45.html,C:/Users/user/ct/da/lab1-parser/imgs/45.jpg
Clevan,CST-30N,Stratocaster,6,22,19.030,25.5,древесина твердых пород,натуральный,C:/Users/user/ct/da/lab1-parser/descrs/46.html,C:/Users/user/ct/da/lab1-parser/imgs/46.jpg
Cort,KX508MS-MBB,Stratocaster,8,22,82.970,265.236,болотный ясень  верх из волнистого тополя,зеленый,C:/Users/user/ct/da/lab1-parser/descrs/47.html,C:/Users/user/ct/da/lab1-parser/imgs/47.jpg
Schecter,DEMON-6 FR VWHT,Stratocaster,6,24,52.990,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/48.html,C:/Users/user/ct/da/lab1-parser/imgs/48.jpg
Schecter,OMEN-6 BLK,Stratocaster,6,24,50.048,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/49.html,C:/Users/user/ct/da/lab1-parser/imgs/49.jpg
Schecter,C-6 FR PRO AQB,Stratocaster,6,24,88.416,25.5,красное дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/50.html,C:/Users/user/ct/da/lab1-parser/imgs/50.jpg
Schecter,REAPER-6 SATIN CHARCOAL BURST (SCB),Stratocaster,6,24,74.152,25.5,болотный ясень,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/51.html,C:/Users/user/ct/da/lab1-parser/imgs/51.jpg
Clevan,CTD-52-SBK,Stratocaster,6,22,25.590,25.512,из американской липы,черный,C:/Users/user/ct/da/lab1-parser/descrs/52.html,C:/Users/user/ct/da/lab1-parser/imgs/52.jpg
Schecter,OMEN-6 WSN,Stratocaster,6,24,50.048,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/53.html,C:/Users/user/ct/da/lab1-parser/imgs/53.jpg
Schecter,SGR BANSHEE-6 WSN,Stratocaster,6,24,29.625,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/54.html,C:/Users/user/ct/da/lab1-parser/imgs/54.jpg
Aria,PE-350STD AGBK,Les Paul,6,22,30.296,25.5,липа,agbk aged black,C:/Users/user/ct/da/lab1-parser/descrs/55.html,C:/Users/user/ct/da/lab1-parser/imgs/55.jpg
Aria,MAC-STD BK,Stratocaster,6,22,24.859,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/56.html,C:/Users/user/ct/da/lab1-parser/imgs/56.jpg
ROCKET,EG-1 SB,Ibanez,6,22,11.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/57.html,C:/Users/user/ct/da/lab1-parser/imgs/57.jpg
Blackstar,Carry On Lite White,Stratocaster,6,22,29.990,25.5,ольха,белый,C:/Users/user/ct/da/lab1-parser/descrs/58.html,C:/Users/user/ct/da/lab1-parser/imgs/58.jpg
Schecter,DEMON 7 ABSN,Stratocaster,7,24,61.824,26.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/59.html,C:/Users/user/ct/da/lab1-parser/imgs/59.jpg
Fernandes,RXX06 BLK,Stratocaster,6,22,39.990,25.5,ольха,черный,C:/Users/user/ct/da/lab1-parser/descrs/60.html,C:/Users/user/ct/da/lab1-parser/imgs/60.jpg
Schecter,DEMON-7 VWHT,Stratocaster,7,24,61.824,26.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/61.html,C:/Users/user/ct/da/lab1-parser/imgs/61.jpg
Aria,STG-003 CA,Stratocaster,6,22,15.052,25.512,липа,3х тоновый санберст,C:/Users/user/ct/da/lab1-parser/descrs/62.html,C:/Users/user/ct/da/lab1-parser/imgs/62.jpg
Schecter,SGR C-1 WSN,Stratocaster,6,24,28.796,25.512,американская липа,матовый орех,C:/Users/user/ct/da/lab1-parser/descrs/63.html,C:/Users/user/ct/da/lab1-parser/imgs/63.jpg
ROCKET,E-4 BK,Stratocaster,6,22,16.990,25.5,explorer,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/64.html,C:/Users/user/ct/da/lab1-parser/imgs/64.jpg
Schecter,C-6 FR PRO CB,Stratocaster,6,22,88.416,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/65.html,C:/Users/user/ct/da/lab1-parser/imgs/65.jpg
Aria,STG 003,Stratocaster,6,22,15.052,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/66.html,C:/Users/user/ct/da/lab1-parser/imgs/66.jpg
Schecter,C-7 PRO AQB,Stratocaster,7,24,66.976,26.5,красное дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/67.html,C:/Users/user/ct/da/lab1-parser/imgs/67.jpg
Fernandes,LE-1Z 3S 2SB/M,Stratocaster,6,22,26.990,25.512,ольха,2х тоновый санберст,C:/Users/user/ct/da/lab1-parser/descrs/68.html,C:/Users/user/ct/da/lab1-parser/imgs/68.jpg
Cort,KX300-Etched-EBG KX Series,Stratocaster,6,22,55.500,25.512,красное дерево  верх из волнистого ясеня пескоструйная обработка,травленое черное золото,C:/Users/user/ct/da/lab1-parser/descrs/69.html,C:/Users/user/ct/da/lab1-parser/imgs/69.jpg
Solar,Guitars V2.6C,Stratocaster,6,22,119.990,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/70.html,C:/Users/user/ct/da/lab1-parser/imgs/70.jpg
Clevan,CTD-52-BCH,Stratocaster,6,22,25.060,25.512,американская липа,вишня,C:/Users/user/ct/da/lab1-parser/descrs/71.html,C:/Users/user/ct/da/lab1-parser/imgs/71.jpg
Burny,RLG60 VCS,Les Paul,6,22,59.990,24.7,махагони,вишневый берст,C:/Users/user/ct/da/lab1-parser/descrs/72.html,C:/Users/user/ct/da/lab1-parser/imgs/72.jpg
Schecter,C-6 PLUS CB,Stratocaster,6,24,44.528,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/73.html,C:/Users/user/ct/da/lab1-parser/imgs/73.jpg
Homage,HEG300RDS,Stratocaster,6,22,11.810,25.512,дерево,красный,C:/Users/user/ct/da/lab1-parser/descrs/74.html,C:/Users/user/ct/da/lab1-parser/imgs/74.jpg
Cort,G280-Select-TBK G Series,Stratocaster,6,22,57.560,25.512,ольха,прозрачный черный trans black,C:/Users/user/ct/da/lab1-parser/descrs/75.html,C:/Users/user/ct/da/lab1-parser/imgs/75.jpg
Clevan,CST-52/FR-BK,Stratocaster,6,22,24.920,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/76.html,C:/Users/user/ct/da/lab1-parser/imgs/76.jpg
Cort,CR100-CRS,Les Paul,6,22,29.420,24.724,красное дерево,красный санберст,C:/Users/user/ct/da/lab1-parser/descrs/77.html,C:/Users/user/ct/da/lab1-parser/imgs/77.jpg
Schecter,C-7 PRO ARB,Stratocaster,7,24,66.976,26.5,красное дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/78.html,C:/Users/user/ct/da/lab1-parser/imgs/78.jpg
ROCKET,E-4 RD,Stratocaster,6,22,16.990,25.5,explorer,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/79.html,C:/Users/user/ct/da/lab1-parser/imgs/79.jpg
Encore,E2SB,Telecaster,6,22,12.990,25.5,липа,санберст,C:/Users/user/ct/da/lab1-parser/descrs/80.html,C:/Users/user/ct/da/lab1-parser/imgs/80.jpg
Cort,CR250-ATA,Les Paul,6,22,47.180,24.724,красное деревоволнистый клен,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/81.html,C:/Users/user/ct/da/lab1-parser/imgs/81.jpg
G&L,Tribute Legacy Natural Ash MP,Stratocaster,6,22,85.500,25,болотный ясень c полупрозрачным или burst окрасом липа со сплошным окрасом,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/82.html,C:/Users/user/ct/da/lab1-parser/imgs/82.jpg
Aria,STG-003SPL VW,Stratocaster,6,22,15.052,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/83.html,C:/Users/user/ct/da/lab1-parser/imgs/83.jpg
EPIPHONE,Les Paul Studio Alpine White,Les Paul,6,22,98.000,24.7,махагони,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/84.html,C:/Users/user/ct/da/lab1-parser/imgs/84.jpg
Clevan,CST-10RD,Stratocaster,6,22,13.130,25.5,агатис,красный,C:/Users/user/ct/da/lab1-parser/descrs/85.html,C:/Users/user/ct/da/lab1-parser/imgs/85.jpg
Fernandes,RXX06 SW,Stratocaster,6,24,39.990,25.512,ольха,белоснежный,C:/Users/user/ct/da/lab1-parser/descrs/86.html,C:/Users/user/ct/da/lab1-parser/imgs/86.jpg
Cort,KX500-Etched-EDV KX Series с фирменным чехлом,Stratocaster,6,24,74.110,25.512,красное дерево  верх из волнистого ясеня пескоструйная обработка,фиолетовый etched deep violet,C:/Users/user/ct/da/lab1-parser/descrs/87.html,C:/Users/user/ct/da/lab1-parser/imgs/87.jpg
Cort,G250-BK,Stratocaster,6,22,30.530,25.512,липа,красный,C:/Users/user/ct/da/lab1-parser/descrs/88.html,C:/Users/user/ct/da/lab1-parser/imgs/88.jpg
Cort,KX507MS-SDG KX Series,Stratocaster,7,22,75.200,25.5,красное дерево  верх из капа тополя,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/89.html,C:/Users/user/ct/da/lab1-parser/imgs/89.jpg
Clevan,CX-52/FR-BK,Stratocaster,6,22,24.970,25.5,агатис,черный,C:/Users/user/ct/da/lab1-parser/descrs/90.html,C:/Users/user/ct/da/lab1-parser/imgs/90.jpg
G&L,Tribute ASAT Classic Sonic Blue Poplar MP,Telecaster,6,22,82.800,25.5,тополь,голубой,C:/Users/user/ct/da/lab1-parser/descrs/91.html,C:/Users/user/ct/da/lab1-parser/imgs/91.jpg
Aria,STG-003 3TS,Stratocaster,6,22,15.052,25.512,липа,3х тоновый санберст,C:/Users/user/ct/da/lab1-parser/descrs/92.html,C:/Users/user/ct/da/lab1-parser/imgs/92.jpg
Prodipe,JMFGS300WRNC GS300,Stratocaster,6,22,39.950,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/93.html,C:/Users/user/ct/da/lab1-parser/imgs/93.jpg
Schecter,C-6 Deluxe SMLB,Stratocaster,6,24,39.100,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/94.html,C:/Users/user/ct/da/lab1-parser/imgs/94.jpg
Fernandes,LE-1Z 3S 3SB/L,Stratocaster,6,22,26.990,25.5,ольха,трёхцветный санберст 3tone sunburst,C:/Users/user/ct/da/lab1-parser/descrs/95.html,C:/Users/user/ct/da/lab1-parser/imgs/95.jpg
Fernandes,LE-1Z 3S CAR/L,Stratocaster,6,22,26.990,25.5,ольха,трёхцветный санберст 3tone sunburst,C:/Users/user/ct/da/lab1-parser/descrs/96.html,C:/Users/user/ct/da/lab1-parser/imgs/96.jpg
Schecter,OMEN-6 VWHT,Stratocaster,6,24,50.048,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/97.html,C:/Users/user/ct/da/lab1-parser/imgs/97.jpg
Schecter,SGR 006 BLK,Stratocaster,6,22,28.796,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/98.html,C:/Users/user/ct/da/lab1-parser/imgs/98.jpg
Schecter,C-6 PRO CB,Stratocaster,6,22,59.524,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/99.html,C:/Users/user/ct/da/lab1-parser/imgs/99.jpg
Schecter,SGR C-1 M Red,Stratocaster,6,24,28.796,25.512,американская липа,матовый орех,C:/Users/user/ct/da/lab1-parser/descrs/100.html,C:/Users/user/ct/da/lab1-parser/imgs/100.jpg
Cort,Sunset-TC-OPMY,Stratocaster,6,22,41.510,25.512,ясень,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/101.html,C:/Users/user/ct/da/lab1-parser/imgs/101.jpg
Fernandes,RXX06 MTR,Stratocaster,6,22,39.990,25.5,ольха,черный,C:/Users/user/ct/da/lab1-parser/descrs/102.html,C:/Users/user/ct/da/lab1-parser/imgs/102.jpg
Schecter,OMEN-7 WSN,Stratocaster,7,24,56.304,26.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/103.html,C:/Users/user/ct/da/lab1-parser/imgs/103.jpg
G&L,Tribute S-500 Vintage White Jatoba,Stratocaster,6,22,93.600,25,нато,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/104.html,C:/Users/user/ct/da/lab1-parser/imgs/104.jpg
G&L,Tribute Legacy Gloss Black MP Poplar,Stratocaster,6,22,76.000,25,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/105.html,C:/Users/user/ct/da/lab1-parser/imgs/105.jpg
Schecter,SGR 006 M Red,Stratocaster,6,22,28.796,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/106.html,C:/Users/user/ct/da/lab1-parser/imgs/106.jpg
Cort,KX300-OPRB,Stratocaster,6,24,43.290,25.512,красное дерево  верх из подгнившего клена,коричневый санберст,C:/Users/user/ct/da/lab1-parser/descrs/107.html,C:/Users/user/ct/da/lab1-parser/imgs/107.jpg
Rockdale,Stars SSH SB,Stratocaster,6,22,10.900,25.5,тополь,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/108.html,C:/Users/user/ct/da/lab1-parser/imgs/108.jpg
Schecter,DEMON 6 ABSN,Stratocaster,6,24,56.304,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/109.html,C:/Users/user/ct/da/lab1-parser/imgs/109.jpg
Schecter,BANSHEE-6 SGR M RED,Stratocaster,6,24,29.625,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/110.html,C:/Users/user/ct/da/lab1-parser/imgs/110.jpg
Schecter,C-6 PLUS VSB,Stratocaster,6,24,44.528,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/111.html,C:/Users/user/ct/da/lab1-parser/imgs/111.jpg
G&L,Tribute ASAT Classic Bluesboy Sonic Blue MP,Telecaster,6,22,82.800,25,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/112.html,C:/Users/user/ct/da/lab1-parser/imgs/112.jpg
Schecter,C-6 PRO ARB,Stratocaster,6,24,59.524,25.5,красное дерево,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/113.html,C:/Users/user/ct/da/lab1-parser/imgs/113.jpg
Schecter,OMEN-7 VWHT,Stratocaster,7,24,56.304,26.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/114.html,C:/Users/user/ct/da/lab1-parser/imgs/114.jpg
Cort,CR200-GT,Les Paul,6,22,43.020,24.724,красное дерево,золото,C:/Users/user/ct/da/lab1-parser/descrs/115.html,C:/Users/user/ct/da/lab1-parser/imgs/115.jpg
G&L,Tribute Legacy Surf Green Jatoba,Stratocaster,6,22,82.800,25,болотный ясень c полупрозрачным или burst окрасом липа со сплошным окрасом,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/116.html,C:/Users/user/ct/da/lab1-parser/imgs/116.jpg
Cort,KX100-BKM,Stratocaster,6,24,26.090,24.724,американская липа,черный металлик,C:/Users/user/ct/da/lab1-parser/descrs/117.html,C:/Users/user/ct/da/lab1-parser/imgs/117.jpg
Clevan,CST-20SB,Stratocaster,6,22,16.010,25.5,агатис,коричневый санберст,C:/Users/user/ct/da/lab1-parser/descrs/118.html,C:/Users/user/ct/da/lab1-parser/imgs/118.jpg
Cort,G250-SVM,Stratocaster,6,22,30.530,25.512,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/119.html,C:/Users/user/ct/da/lab1-parser/imgs/119.jpg
Clevan,CP-10-RD,Stratocaster,6,22,17.420,25.512,древесина твердых пород,красный глянцевый,C:/Users/user/ct/da/lab1-parser/descrs/120.html,C:/Users/user/ct/da/lab1-parser/imgs/120.jpg
Fernandes,RXX06 DAG,Stratocaster,6,22,39.990,25.5,ольха,черный,C:/Users/user/ct/da/lab1-parser/descrs/121.html,C:/Users/user/ct/da/lab1-parser/imgs/121.jpg
Schecter,C-6 PLUS STCB,Stratocaster,6,24,44.528,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/122.html,C:/Users/user/ct/da/lab1-parser/imgs/122.jpg
G&L,FD ASAT Classic 3-Tone Sunburst MP,Telecaster,6,22,220.500,25,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/123.html,C:/Users/user/ct/da/lab1-parser/imgs/123.jpg
Cort,KX507MS-SDB KX Series,Stratocaster,7,22,75.200,25.5,красное дерево  верх из капа тополя,star dust black,C:/Users/user/ct/da/lab1-parser/descrs/124.html,C:/Users/user/ct/da/lab1-parser/imgs/124.jpg
Aria,STG-003SPL 3TS,Stratocaster,6,22,15.052,25.5,ольха,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/125.html,C:/Users/user/ct/da/lab1-parser/imgs/125.jpg
Schecter,C-6 PLUS EM,Stratocaster,6,24,44.528,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/126.html,C:/Users/user/ct/da/lab1-parser/imgs/126.jpg
Schecter,OMEN EXTREME-6 VSB,Stratocaster,6,24,49.990,25.5,махагон,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/127.html,C:/Users/user/ct/da/lab1-parser/imgs/127.jpg
Schecter,REAPER-6 INFERNO BURST (SIB),Stratocaster,6,24,74.152,25.5,болотный ясень,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/128.html,C:/Users/user/ct/da/lab1-parser/imgs/128.jpg
Fernandes,RX08 BLK,Stratocaster,6,24,39.990,25.512,ольха,black,C:/Users/user/ct/da/lab1-parser/descrs/129.html,C:/Users/user/ct/da/lab1-parser/imgs/129.jpg
Cort,G300-PRO-VVB G Series,Stratocaster,6,24,71.440,25.512,липа кленовый топ,красный vivid burgundy,C:/Users/user/ct/da/lab1-parser/descrs/130.html,C:/Users/user/ct/da/lab1-parser/imgs/130.jpg
ROCKET,E-5 SB,Stratocaster,6,22,14.290,25.5,стрела vобразная,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/131.html,C:/Users/user/ct/da/lab1-parser/imgs/131.jpg
Cort,G300-PRO-BK G Series,Stratocaster,6,24,71.440,25.512,липа кленовый топ,черный,C:/Users/user/ct/da/lab1-parser/descrs/132.html,C:/Users/user/ct/da/lab1-parser/imgs/132.jpg
Solar,Guitars V2.7C,V,7,24,125.990,25.5,махагони,carbon matte угольночерный матовый,C:/Users/user/ct/da/lab1-parser/descrs/133.html,C:/Users/user/ct/da/lab1-parser/imgs/133.jpg
Schecter,SGR BANSHEE-6 EB,Stratocaster,6,24,29.625,25.5,липа,чёрный,C:/Users/user/ct/da/lab1-parser/descrs/134.html,C:/Users/user/ct/da/lab1-parser/imgs/134.jpg
